Round,Date,HomeTeam,AwayTeam,Team,Player,Position,Substitute,MinutesPlayed,Rating,MarketValueEUR,SalaryEUR,SalarySource
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Diego Gómez,M,No,80.0,6.0,25000000.0,7340000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Andrés Cubas,M,No,90.0,6.9,4500000.0,2184000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Damián Bobadilla,M,No,45.0,5.5,6000000.0,2676000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Miguel Almirón,M,No,79.0,6.5,7000000.0,2984000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Antonio Sanabria,F,No,62.0,6.4,1800000.0,1142000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Julio Enciso,F,No,90.0,7.3,25000000.0,7340000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Mauricio,M,Yes,45.0,7.3,15000000.0,5115000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Alex Arce,F,Yes,28.0,6.2,3500000.0,1828000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Gustavo Velázquez,D,Yes,11.0,6.3,400000.0,394000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Ramón Sosa,F,Yes,11.0,6.6,10000000.0,3840000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Alejandro Romero,M,Yes,10.0,6.4,,,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Gastón Olveira,G,Yes,,,500000.0,462000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Roberto Fernández,G,Yes,,,100000.0,242000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,José Canale,D,Yes,,,2200000.0,1317000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Fabián Balbuena,D,Yes,,,900000.0,700000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Alexandro Maidana,D,Yes,,,2500000.0,1441000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Braian Ojeda,M,Yes,,,3500000.0,1828000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Gustavo Caballero,F,Yes,,,1000000.0,754000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Matías Galarza,M,Yes,,,3000000.0,1639000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Gabriel Ávalos,F,Yes,,,750000.0,615000.0,Estimated
Group Stage - Matchday 1,2026-06-13,USA,Paraguay,Paraguay,Isidro Pitta,F,Yes,,,7500000.0,3134000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Mahmud Abunada,G,No,90.0,6.9,400000.0,394000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Ayoub Al Oui,D,No,60.0,6.1,375000.0,377000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Pedro Miguel,D,No,90.0,7.4,150000.0,242000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Boualem Khoukhi,D,No,90.0,6.4,200000.0,242000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Homam Al-Amin,D,No,90.0,7.2,500000.0,462000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Jassem Gaber Abdulsallam,M,No,60.0,6.4,500000.0,462000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Assim Madibo,M,No,79.0,6.3,350000.0,359000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Issa Laye,M,No,90.0,7.2,200000.0,242000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Edmilson Junior,F,No,88.0,6.1,1800000.0,1142000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Yusuf Abdurisag,F,No,60.0,7.0,275000.0,303000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Akram Afif,F,No,90.0,7.2,8000000.0,3280000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Ahmed Fathi,M,Yes,30.0,6.7,250000.0,283000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Karim Boudiaf,M,Yes,30.0,7.0,175000.0,242000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Ahmed Alaaeldin,F,Yes,30.0,6.4,300000.0,322000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Mohamed Naceur Almanai,M,Yes,11.0,6.6,500000.0,462000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Hassan Al Haydos,F,Yes,10.0,6.5,300000.0,322000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Meshaal Barsham,G,Yes,,,700000.0,586000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Salah Zakaria,G,Yes,,,400000.0,394000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Lucas Mendes,D,Yes,,,350000.0,359000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Sultan Al-Brake,D,Yes,,,300000.0,322000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Al-Hashmi Al-Hussain,D,Yes,,,250000.0,283000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Abdelaziz Hatem,M,Yes,,,,,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Ahmed Al-Ganehi,F,Yes,,,500000.0,462000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Almoez Ali,F,Yes,,,2500000.0,1441000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Mohammed Muntari,F,Yes,,,200000.0,242000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Qatar,Tahsin Mohammed Jamshid,F,Yes,,,200000.0,242000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Gregor Kobel,G,No,90.0,7.2,40000000.0,10234000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Denis Zakaria,D,No,90.0,6.5,25000000.0,7340000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Nico Elvedi,D,No,90.0,7.1,8000000.0,3280000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Manuel Akanji,D,No,90.0,7.5,17000000.0,5589000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Ricardo Rodríguez,D,No,89.0,7.6,1400000.0,956000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Michel Aebischer,M,No,65.0,7.4,4000000.0,2009000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Granit Xhaka,M,No,90.0,7.2,8000000.0,3280000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Remo Freuler,M,No,89.0,6.5,3000000.0,1639000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Dan Ndoye,F,No,65.0,6.3,32000000.0,8740000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Breel Embolo,F,No,90.0,7.0,15000000.0,5115000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Rubén Vargas,F,No,79.0,7.9,12000000.0,4369000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Fabian Rieder,M,Yes,25.0,6.4,12000000.0,4369000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Johan Manzambi,M,Yes,25.0,6.1,50000000.0,11982000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Zeki Amdouni,F,Yes,11.0,6.9,7000000.0,2984000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Miro Muheim,D,Yes,9.0,5.4,5000000.0,2353000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Ardon Jashari,M,Yes,9.0,6.3,25000000.0,7340000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Yvon Mvogo,G,Yes,,,2500000.0,1441000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Marvin Keller,G,Yes,,,6000000.0,2676000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Luca Jaquez,D,Yes,,,10000000.0,3840000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Eray Cömert,D,Yes,,,2500000.0,1441000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Aurèle Amenda,D,Yes,,,10000000.0,3840000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Djibril Sow,M,Yes,,,7500000.0,3134000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Silvan Widmer,D,Yes,,,800000.0,644000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Christian Fassnacht,M,Yes,,,2000000.0,1231000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Cédric Itten,F,Yes,,,1800000.0,1142000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Qatar,Switzerland,Switzerland,Noah Okafor,F,Yes,,,25000000.0,7340000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Alisson,G,No,90.0,6.9,15000000.0,5115000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Roger Ibañez,D,No,45.0,6.2,18000000.0,5819000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Marquinhos,D,No,90.0,7.3,28000000.0,7953000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Gabriel Magalhães,D,No,90.0,7.1,75000000.0,15960000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Douglas Santos,D,No,90.0,7.2,7500000.0,3134000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Casemiro,M,No,45.0,6.6,6000000.0,2676000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Bruno Guimarães,M,No,80.0,6.7,70000000.0,15200000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Lucas Paquetá,M,No,61.0,6.9,32000000.0,8740000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Raphinha,M,No,90.0,6.5,70000000.0,15200000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Vinícius Júnior,M,No,90.0,8.0,140000000.0,25000000.0,Reported
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Igor Thiago,F,No,62.0,6.2,65000000.0,14425000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Danilo,D,Yes,45.0,6.8,2000000.0,1231000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Fabinho,M,Yes,45.0,6.6,12000000.0,4369000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Matheus Cunha,F,Yes,29.0,6.8,75000000.0,15960000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Luiz Henrique,F,Yes,28.0,7.0,24000000.0,7131000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Danilo Santos,M,Yes,10.0,6.4,2000000.0,1231000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Ederson,G,Yes,,,10000000.0,3840000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Weverton,G,Yes,,,700000.0,586000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Alex Sandro,D,Yes,,,1000000.0,754000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Bremer,D,Yes,,,35000000.0,9312000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Léo Pereira,D,Yes,,,12000000.0,4369000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Rayan,F,Yes,,,60000000.0,13631000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Éderson,M,Yes,,,10000000.0,3840000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Endrick,F,Yes,,,40000000.0,10234000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Brazil,Gabriel Martinelli,F,Yes,,,45000000.0,11122000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Yassine Bounou,G,No,90.0,6.9,3000000.0,1639000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Achraf Hakimi,D,No,90.0,7.2,80000000.0,16705000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Issa Diop,D,No,90.0,6.6,8000000.0,3280000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Chadi Riad,D,No,90.0,6.6,15000000.0,5115000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Noussair Mazraoui,D,No,80.0,7.0,18000000.0,5819000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Neil El Aynaoui,M,No,90.0,6.9,23000000.0,6920000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Ayyoub Bouaddi,M,No,90.0,6.9,50000000.0,11982000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Brahim Díaz,M,No,65.0,6.8,35000000.0,9312000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Azzedine Ounahi,M,No,65.0,6.7,10000000.0,3840000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Bilal El Khannouss,M,No,80.0,7.0,35000000.0,9312000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Ismael Saibari,F,No,89.0,7.8,40000000.0,10234000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Chemsdine Talbi,F,Yes,25.0,6.5,25000000.0,7340000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Samir El Mourabet,M,Yes,25.0,6.6,22000000.0,6706000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Anass Salah-Eddine,D,Yes,10.0,6.7,12000000.0,4369000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Ayoube Amaimouni Echghouyab,F,Yes,10.0,6.7,10000000.0,3840000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Soufiane Rahimi,F,Yes,12.0,6.5,6000000.0,2676000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Munir El Kajoui,G,Yes,,,600000.0,525000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Ahmed Reda Tagnaouti,G,Yes,,,1000000.0,754000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Marwane Saadane,D,Yes,,,400000.0,394000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Redouane Halhal,D,Yes,,,5000000.0,2353000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Zakaria El Ouahdi,D,Yes,,,17000000.0,5589000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Youssef Belammari,D,Yes,,,1200000.0,858000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Amine Sbai,F,Yes,,,4000000.0,2009000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Gessime Yassine,F,Yes,,,12000000.0,4369000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Sofyan Amrabat,M,Yes,,,10000000.0,3840000.0,Estimated
Group Stage - Matchday 1,2026-06-13,Brazil,Morocco,Morocco,Ayoub El Kaabi,F,Yes,,,4500000.0,2184000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Johny Placide,G,No,90.0,6.9,150000.0,242000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Carlens Arcus,D,No,90.0,6.3,1800000.0,1142000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Ricardo Adé,D,No,90.0,7.0,300000.0,322000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Hannes Delcroix,D,No,90.0,6.9,2000000.0,1231000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Martin Expérience,D,No,90.0,7.0,350000.0,359000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Louicius Don Deedson,M,No,61.0,6.4,1200000.0,858000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Danley Jean Jacques,M,No,90.0,7.1,3000000.0,1639000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Jean-Ricner Bellegarde,M,No,90.0,7.3,16000000.0,5354000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Ruben Providence,M,No,85.0,6.9,300000.0,322000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Frantzdy Pierrot,F,No,90.0,6.8,1500000.0,1004000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Wilson Isidor,F,No,76.0,6.2,18000000.0,5819000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Josué Casimir,F,Yes,29.0,6.7,3000000.0,1639000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Lenny Joseph,F,Yes,14.0,6.3,2000000.0,1231000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Yassin Fortune,F,Yes,13.0,6.6,300000.0,322000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Alexandre Pierre,G,Yes,,,700000.0,586000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Josué Duverger,G,Yes,,,,,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Keeto Thermoncy,D,Yes,,,100000.0,242000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Duke Lacroix,D,Yes,,,125000.0,242000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Garven-Michee Metusala,D,Yes,,,200000.0,242000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Jean-Kévin Duverne,D,Yes,,,2000000.0,1231000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Wilguens Paugain,D,Yes,,,800000.0,644000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Carl Fred Sainté,M,Yes,,,125000.0,242000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Dominique Simon,M,Yes,,,200000.0,242000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Woodensky Pierre,M,Yes,,,100000.0,242000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Derrick Etienne,F,Yes,,,800000.0,644000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Haiti,Duckens Nazon,F,Yes,,,800000.0,644000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Angus Gunn,G,No,90.0,7.2,1000000.0,754000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Aaron Hickey,D,No,75.0,7.0,16000000.0,5354000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Grant Hanley,D,No,90.0,7.5,200000.0,242000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Jack Hendry,D,No,90.0,7.1,2500000.0,1441000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Andy Robertson,D,No,90.0,7.2,7000000.0,2984000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Ben Gannon-Doak,M,No,75.0,7.2,15000000.0,5115000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Scott McTominay,M,No,90.0,6.4,40000000.0,10234000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Lewis Ferguson,M,No,90.0,7.6,14000000.0,4872000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,John McGinn,M,No,83.0,7.5,13000000.0,4623000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Lawrence Shankland,F,No,83.0,6.5,3000000.0,1639000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Che Adams,F,No,75.0,6.5,5000000.0,2353000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Nathan Patterson,D,Yes,15.0,6.9,10000000.0,3840000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Ryan Christie,M,Yes,15.0,6.7,8000000.0,3280000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Lyndon Dykes,F,Yes,15.0,6.5,800000.0,644000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Kenny McLean,M,Yes,15.0,6.6,400000.0,394000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Findlay Curtis,F,Yes,15.0,6.4,2000000.0,1231000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Liam Kelly,G,Yes,,,800000.0,644000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Craig Gordon,G,Yes,,,50000.0,242000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Kieran Tierney,D,Yes,,,8000000.0,3280000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,John Souttar,D,Yes,,,2000000.0,1231000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Dominic Hyam,D,Yes,,,2000000.0,1231000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Tony Ralston,D,Yes,,,1500000.0,1004000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Scott McKenna,D,Yes,,,4000000.0,2009000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Tyler Fletcher,M,Yes,,,1500000.0,1004000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,Ross Stewart,F,Yes,,,2500000.0,1441000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Haiti,Scotland,Scotland,George Hirst,F,Yes,,,10000000.0,3840000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Australia,Türkiye,Australia,Patrick Beach,G,No,90.0,9.1,1000000.0,754000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Australia,Türkiye,Australia,Jacob Italiano,D,No,74.0,7.0,600000.0,525000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Australia,Türkiye,Australia,Alessandro Circati,D,No,90.0,7.7,12000000.0,4369000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Australia,Türkiye,Australia,Harry Souttar,D,No,90.0,7.5,3500000.0,1828000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Australia,Türkiye,Australia,Cameron Burgess,D,No,90.0,7.3,1500000.0,1004000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Australia,Türkiye,Australia,Jordan Bos,D,No,84.0,6.9,12000000.0,4369000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Australia,Türkiye,Australia,Connor Metcalfe,M,No,90.0,7.8,1500000.0,1004000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Australia,Türkiye,Australia,Aiden O'Neill,M,No,90.0,7.1,3000000.0,1639000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Australia,Türkiye,Australia,Paul Okon-Engstler,M,No,84.0,7.3,1200000.0,858000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Australia,Türkiye,Australia,Nestory Irankunda,M,No,61.0,7.4,8000000.0,3280000.0,Estimated
Group Stage - Matchday 1,2026-06-14,Australia,Türkiye,Australia,Mohamed Touré,F,No,74.0,6.4,8000000.0,3280000.0,Estimated
